BuildingAge,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),SiteEnergyUse(kBtu),Has_Steam,Has_Gas,Has_Electricity,GFA_Education,GFA_Logistique_Stockage,GFA_Services_Publics_Industrie,GFA_Bureau_Finance,GFA_Commerce_Retail,GFA_Culture_Loisirs_Culte,GFA_Sante,GFA_Commerce_Alimentaire,GFA_Autre,GFA_Hotellerie_Logement,Nbhd_BALLARD,Nbhd_CENTRAL,Nbhd_DELRIDGE,Nbhd_DOWNTOWN,Nbhd_EAST,Nbhd_GREATER DUWAMISH,Nbhd_LAKE UNION,Nbhd_MAGNOLIA / QUEEN ANNE,Nbhd_NORTH,Nbhd_NORTHEAST,Nbhd_NORTHWEST,Nbhd_SOUTHEAST,Nbhd_SOUTHWEST
60,1.0,1,0,27000,651293.3125,0,1,1,0.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
59,1.0,2,0,21183,361542.0938,0,0,1,0.0,7238.0,0.0,13945.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,1.0,3,3834,25558,755618.1875,0,1,1,0.0,3834.0,0.0,29392.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,1.0,5,55504,82234,4704936.5,0,0,1,0.0,55504.0,0.0,77796.0,0.0,0.0,0.0,0.0,4438.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,1.0,3,0,21118,1361427.75,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21118.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1.0,5,79284,126842,4489661.0,0,1,1,0.0,73177.0,0.0,101941.0,0.0,0.0,0.0,0.0,8324.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
116,1.0,2,0,20500,1326178.125,0,1,1,0.0,0.0,0.0,20500.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,1.0,2,31000,3636,12148720.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,36000.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
86,1.0,2,0,25521,605186.3125,0,1,1,0.0,0.0,0.0,0.0,0.0,25521.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
30,1.0,1,0,23190,1705515.25,0,1,1,23190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
56,1.0,1,0,20678,770333.0,0,1,1,0.0,0.0,0.0,23100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
94,1.0,3,0,28820,2595783.5,0,1,1,33780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
62,1.0,2,0,27876,1829981.375,0,1,1,0.0,0.0,0.0,0.0,0.0,44816.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
91,1.0,1,0,48789,1298307.625,0,1,1,48789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,1.0,2,7233,41649,6782435.0,0,1,1,0.0,9079.0,0.0,0.0,0.0,0.0,41922.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
39,1.0,1,0,22320,439065.9063,0,0,1,0.0,22320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,1.0,1,0,47105,10234721.0,0,1,1,0.0,0.0,45320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,1.0,2,0,40029,1471914.25,0,0,1,0.0,8200.0,0.0,31800.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,1.0,2,0,28304,1269367.5,0,0,1,0.0,0.0,0.0,27185.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
46,1.0,1,0,26400,452612.5,0,0,1,0.0,7200.0,0.0,0.0,0.0,20560.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
48,1.0,1,0,27680,1778431.75,0,1,1,0.0,25000.0,0.0,2680.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,1.0,2,0,25872,1787119.0,0,1,1,0.0,2600.0,0.0,23272.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,1.0,2,0,25872,2399353.5,0,1,1,0.0,0.0,0.0,24988.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
47,1.0,1,0,20500,222600.0938,0,0,1,0.0,21386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
58,1.0,2,0,21436,534703.6875,0,0,1,0.0,0.0,0.0,21436.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,1.0,1,0,20233,630250.125,0,1,1,0.0,6644.0,0.0,7245.0,0.0,0.0,0.0,0.0,6344.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,1.0,4,12400,27526,1010967.688,0,1,1,0.0,12400.0,0.0,24335.0,2575.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,1.0,3,8110,23307,1126157.25,0,1,1,0.0,12890.0,0.0,26295.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
88,1.0,6,0,46580,710275.375,0,0,1,0.0,46580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,1.0,2,0,25920,478690.0938,0,0,1,0.0,0.0,0.0,0.0,25920.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
97,1.0,2,0,25920,1011667.5,0,1,1,0.0,0.0,0.0,0.0,38880.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,1.0,8,0,61721,2897079.75,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
97,1.0,2,0,25920,1793851.375,0,1,1,0.0,0.0,0.0,23995.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
91,1.0,4,0,39760,2478960.0,1,1,1,0.0,0.0,0.0,39760.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
96,1.0,3,0,30971,2823184.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30971.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
70,1.0,3,0,22667,3767135.0,1,1,1,0.0,0.0,0.0,22667.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
89,1.0,2,0,33840,2227638.25,0,1,1,0.0,18740.0,0.0,13660.0,1440.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,5.0,3,9226,32601,4193371.0,0,1,1,0.0,9680.0,0.0,14128.0,0.0,0.0,0.0,0.0,0.0,14273.0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,1.0,5,6010,27730,1291405.25,0,0,1,0.0,1500.0,0.0,15908.0,8762.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
105,1.0,2,0,20516,1021796.625,0,1,1,0.0,0.0,0.0,0.0,10155.0,0.0,0.0,0.0,0.0,8000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
110,1.0,3,0,27480,1215156.25,0,0,1,0.0,0.0,0.0,8668.0,22218.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
69,1.0,1,0,46958,1818867.875,0,1,1,0.0,33976.0,0.0,40313.0,0.0,0.0,0.0,4579.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,1.0,1,0,26532,1934224.25,0,1,1,0.0,26532.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1.0,2,0,22388,576405.125,0,1,1,0.0,0.0,0.0,19600.0,0.0,0.0,0.0,0.0,0.0,2788.0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,1.0,1,0,30730,3050455.25,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30730.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,1.0,2,0,35600,2173143.75,0,1,1,0.0,0.0,0.0,36839.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
67,1.0,3,0,62000,1799664.125,0,1,1,0.0,0.0,0.0,0.0,0.0,57200.0,0.0,0.0,5000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,1.0,2,0,23600,776248.6875,0,0,1,0.0,0.0,0.0,23600.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,1.0,3,0,40067,2303732.75,0,0,1,0.0,0.0,0.0,40067.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,1.0,3,6922,19497,1074989.0,0,0,1,0.0,0.0,0.0,26419.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
37,1.0,3,0,25262,1469556.25,0,1,1,0.0,0.0,0.0,25262.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,0.0,3,0,53103,4877959.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38723.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
36,1.0,3,0,34106,1619177.125,0,0,1,0.0,0.0,0.0,32739.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,1.0,3,0,34545,2313978.75,0,0,1,0.0,0.0,0.0,34545.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,1.0,3,0,70296,2782066.5,0,0,1,0.0,0.0,0.0,70296.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
114,1.0,4,0,27838,1217509.125,0,0,1,0.0,0.0,0.0,27838.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,2.0,2,0,28368,1856230.625,0,1,1,0.0,35300.0,0.0,9408.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
52,1.0,2,0,92080,5155090.5,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92129.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,1.0,1,0,20236,1965182.25,0,1,1,0.0,0.0,0.0,0.0,0.0,20236.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
65,1.0,2,0,39815,2050600.75,0,1,1,0.0,12697.0,0.0,27118.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
46,1.0,4,0,25557,2280352.5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,25557.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
58,1.0,2,0,26994,3076813.25,0,1,1,0.0,0.0,0.0,10751.0,16243.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,1.0,1,0,48112,1485945.875,0,0,1,0.0,48112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
7,1.0,1,0,20909,1208029.25,0,1,1,0.0,0.0,19050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,1.0,2,16518,26275,1772188.5,0,0,1,0.0,16518.0,0.0,26275.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,1.0,2,0,45000,5912066.0,0,1,1,0.0,0.0,0.0,0.0,0.0,45000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
18,1.0,1,0,26115,1689372.625,0,1,1,0.0,0.0,0.0,0.0,26115.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
67,1.0,1,0,26033,1149140.25,0,1,1,0.0,0.0,0.0,0.0,0.0,30044.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
9,1.0,4,0,48660,1881516.125,0,1,1,49468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,1.0,2,0,46539,5400049.5,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,46539.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
107,1.0,4,0,29796,2233262.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29796.0,0,0,0,1,0,0,0,0,0,0,0,0,0
96,1.0,2,0,26400,983595.875,0,1,1,0.0,2788.0,0.0,7200.0,14428.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
98,1.0,3,0,38148,1262255.75,0,0,1,0.0,0.0,0.0,37853.0,12495.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
88,1.0,2,0,28800,456953.0,0,1,1,0.0,14400.0,0.0,14400.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
61,1.0,5,0,31945,1806468.0,0,0,1,0.0,0.0,0.0,0.0,0.0,31945.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,1.0,5,33055,52908,4480961.0,0,0,1,0.0,33055.0,0.0,52908.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
116,1.0,4,0,34680,1169948.875,0,1,1,0.0,0.0,0.0,0.0,34680.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
48,1.0,3,34510,40548,5587347.0,0,1,1,0.0,0.0,0.0,0.0,0.0,75058.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
101,1.0,1,0,36504,2100982.75,0,1,1,0.0,0.0,0.0,0.0,16200.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
109,1.0,6,0,35200,2998208.25,0,0,1,0.0,0.0,0.0,35200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
109,1.0,5,0,35840,1538750.625,0,1,1,0.0,0.0,0.0,35840.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
75,1.0,2,0,25920,1333432.125,0,0,1,0.0,0.0,0.0,23230.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
88,1.0,4,0,30525,2883139.0,1,0,1,0.0,0.0,0.0,15609.0,6104.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
52,1.0,4,0,49243,8476183.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,52284.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
104,0.0,3,0,20411,2014475.875,0,1,1,0.0,0.0,0.0,0.0,0.0,20411.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,1.0,2,10285,20570,2946756.25,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,21571.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
106,1.0,3,0,73549,2828950.5,0,1,1,0.0,0.0,0.0,41632.0,0.0,31917.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,1.0,5,11400,34380,10834087.0,1,1,1,45780.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,0.0,3,0,39115,3735308.5,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
100,1.0,3,0,38038,1107290.625,1,0,1,0.0,0.0,0.0,1184.0,0.0,35886.0,0.0,436.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,1.0,3,0,37796,2465983.5,1,1,1,0.0,17600.0,0.0,0.0,0.0,53000.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,1.0,1,0,27744,5355753.0,0,0,1,0.0,0.0,3304.0,18380.0,0.0,0.0,0.0,0.0,6060.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
56,1.0,1,0,36444,161311.0938,0,0,1,0.0,36444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
66,1.0,1,0,27553,966677.125,0,1,1,0.0,27553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
65,3.0,1,0,57310,1253745.5,0,1,1,0.0,57310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0
96,1.0,2,0,25920,989079.5,0,1,1,0.0,0.0,0.0,10109.0,7016.0,0.0,0.0,3609.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
97,1.0,3,0,40686,2106073.5,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40686.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,1.0,2,0,45271,2553763.5,0,1,1,0.0,0.0,0.0,0.0,45271.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
96,1.0,3,12180,16200,1372213.375,0,1,1,0.0,0.0,0.0,28380.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,1.0,5,0,508160,28053172.0,0,1,1,0.0,162894.0,0.0,329850.0,0.0,0.0,0.0,11846.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
90,1.0,3,0,26176,966907.375,0,1,1,0.0,0.0,0.0,23730.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
90,1.0,1,0,37740,7442314.5,0,1,1,0.0,0.0,0.0,37481.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,1.0,1,0,26000,5277482.5,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49847.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,1.0,3,0,23241,739210.5,0,1,1,0.0,0.0,0.0,0.0,0.0,23241.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,1.0,1,0,155795,17673018.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155795.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,1.0,1,0,21018,1761137.5,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21018.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,1.0,1,0,30533,5903015.0,0,1,1,0.0,0.0,0.0,0.0,0.0,28631.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,1.0,2,0,33971,17686444.0,0,1,1,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,1.0,2,0,40600,2485521.0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,1.0,4,0,38038,2003807.75,0,0,1,0.0,19600.0,0.0,38038.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,1.0,4,24596,40000,2524228.25,0,1,1,0.0,21350.0,0.0,41591.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
88,1.0,3,6062,35404,9190442.0,0,1,1,0.0,1250.0,0.0,35404.0,0.0,0.0,5000.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1.0,6,100800,29910,7429423.0,0,1,1,0.0,88960.0,0.0,125984.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
90,1.0,4,0,35780,1912760.75,0,0,1,0.0,5225.0,0.0,22341.0,8214.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,1.0,4,7308,17824,564754.1875,0,0,1,0.0,8000.0,0.0,8061.0,0.0,0.0,0.0,2095.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
50,1.0,1,0,49680,2844685.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49680.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,1.0,1,0,36314,1832808.75,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36314.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
100,1.0,2,0,25920,1257774.625,0,0,1,0.0,0.0,0.0,0.0,4029.0,11888.0,0.0,4329.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
97,1.0,4,0,47686,2071670.25,1,0,1,0.0,0.0,0.0,25500.0,8500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
116,1.0,2,0,49280,5437110.5,0,1,1,0.0,0.0,0.0,0.0,15614.0,8199.0,0.0,9240.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
74,1.0,4,0,45500,3778355.0,0,0,1,0.0,0.0,0.0,0.0,10455.0,0.0,0.0,3668.0,0.0,22669.0,0,0,0,1,0,0,0,0,0,0,0,0,0
104,1.0,2,0,25380,6901554.0,0,1,1,0.0,0.0,0.0,1840.0,0.0,0.0,0.0,23540.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
101,1.0,6,0,40715,2827772.75,0,1,1,0.0,3560.0,0.0,20895.0,16260.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
26,1.0,4,34800,47265,1717130.875,0,0,1,0.0,36036.0,0.0,27594.0,13945.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,1.0,4,0,36160,1862176.875,0,0,1,0.0,0.0,0.0,36160.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
98,1.0,1,0,34617,5136604.5,0,1,1,0.0,0.0,5581.0,5813.0,0.0,0.0,0.0,6455.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
107,1.0,5,0,66900,1634178.25,0,1,1,0.0,0.0,0.0,68048.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
106,1.0,3,0,29340,2160420.0,0,1,1,0.0,0.0,0.0,12714.0,0.0,0.0,0.0,2836.0,0.0,11592.0,0,0,0,1,0,0,0,0,0,0,0,0,0
86,0.0,2,0,22710,287763.5,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22710.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
16,1.0,3,13540,36959,3205182.5,0,1,1,0.0,13540.0,0.0,36959.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
52,1.0,5,9605,44860,3600571.25,0,1,1,0.0,0.0,0.0,57972.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
86,1.0,2,0,45960,4167253.75,0,1,1,45960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
57,1.0,2,0,21128,436604.0938,0,0,1,0.0,0.0,0.0,21128.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,1.0,4,0,274442,9155568.0,0,1,1,0.0,105499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166915.0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,1.0,3,0,51552,1539066.375,0,0,1,0.0,0.0,650.0,54150.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
57,1.0,4,0,38520,2804534.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38500.0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,1.0,3,4256,24930,867184.375,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19000.0,0,0,0,0,0,0,1,0,0,0,0,0,0
56,1.0,1,0,27338,581289.0,0,0,1,0.0,0.0,0.0,0.0,0.0,27338.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,1.0,2,65640,20110,2045592.0,0,1,1,20000.0,65000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
54,1.0,2,0,34416,12015936.0,0,1,1,0.0,2000.0,0.0,13767.0,0.0,0.0,20649.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
86,1.0,3,0,45864,2590622.0,0,1,1,0.0,0.0,0.0,45864.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,1.0,2,0,49252,3485865.5,0,1,1,61099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,1.0,3,0,33176,1426279.5,0,1,1,0.0,15000.0,0.0,33176.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,1.0,3,3764,21430,1878742.875,0,1,1,0.0,0.0,0.0,2635.0,10751.0,0.0,8044.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,1.0,99,0,21948,326001.1875,0,0,1,0.0,0.0,0.0,0.0,0.0,21948.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0
89,1.0,3,0,31191,5876439.0,0,1,1,0.0,1096.0,0.0,0.0,0.0,30095.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
